index,month,day,hour,dni,temp,wind,step_weight,azimuth,zenith,Absorbed power (kW),Field efficiency (%),Max flux (kW/m^2),Average flux (kW/m^2),Peak concentration ratio (-),Average concentration ratio (-),Shadowing and cosine efficiency (%),Blocking efficiency (%),Reflection and attenuation efficiency (%),Intercept efficiency (%),Absorption efficiency (%),Field efficiency w/o receiver (%)
13,1.0,15.0,10.443850913078677,700.518791109653,10.971428571428573,5.6000000000000005,7.0,155.62027525248203,59.876128062745735,5625.542940004147,43.937103793644845,130.8517088538113,1.6287893555967667,186.7925750379035,2.325118720964918,92.23314607058555,99.86902452730997,88.26079999999999,57.511015914649924,93.97118351179252,46.75593320385407
14,1.0,15.0,11.443850913078677,641.6046153081203,12.614285714285714,6.914285714285714,7.0,171.58787662915924,56.37846266545591,5231.234328931306,44.60910054277558,117.80480021692117,1.5438329298861977,183.60965212251054,2.406206085573117,94.312988737131,99.89051938690857,88.2348,57.084896219800264,94.00837944412645,47.45225990124513
15,1.0,15.0,12.443850913078677,672.7716053429223,13.0,7.5857142857142845,7.0,188.4057818547989,56.369977823066684,5493.151954362291,44.672548695482675,125.5942546051588,1.619737201416662,186.68185994731664,2.4075588038396125,94.34978752018611,99.88965973509274,88.27239999999999,57.121859937624045,94.00522562302451,47.521346179867166
16,1.0,15.0,13.443850913078677,654.6317661483141,13.557142857142857,6.542857142857143,7.0,204.38265851650095,59.852211619647036,5254.8974134431155,43.919151184004924,120.42220591004553,1.51812018375066,183.95411304064726,2.3190444800485177,92.1413011308191,99.86533268946943,88.2174,57.58434299750507,93.9563580453766,46.74420347667583
17,1.0,15.0,14.443850913078677,553.2455387975061,13.8,6.985714285714285,7.0,218.34683300952685,66.2697317018194,4195.549620302087,41.49136406022811,96.52252845746351,1.172105049090938,174.46598605613303,2.1185982839347233,85.8753535287175,99.83844947750981,88.2696,58.34330001021253,93.96999389297537,44.153843521032464
18,1.0,15.0,15.443850913078677,381.9769686522203,13.028571428571428,7.071428571428571,7.0,230.07652099340268,74.85730054448445,2413.2022316889465,34.5655372928532,53.38670398936743,0.6423497611533726,139.76419619679893,1.6816452662574393,70.03253335505262,99.82464338862474,88.1632,59.5862222555523,94.11796113727809,36.72576081672315
21,1.0,23.0,7.9841901287396695,552.6748562807614,1.2714285714285714,2.9571428571428573,7.0,123.58980358849828,78.63147623694064,2989.117344472775,29.591026383766874,66.04408322580483,0.7711063261943999,119.49898294677283,1.3952259948707966,59.12009490807009,99.82456578329221,88.1242,60.466797620996346,94.09690106105384,31.44739736388027
22,1.0,23.0,8.98419012873967,682.4057090739522,4.8428571428571425,4.271428571428571,7.0,134.43721312531716,69.05383497165774,4957.542157138922,39.74756571708702,114.77413717331198,1.3580688093382773,168.19047034214356,1.9901193546302873,81.64064765453521,99.83248518094547,88.23100000000001,58.79986194870305,94.0014828315905,42.28397735841812
23,1.0,23.0,9.98419012873967,721.9610656028926,7.599999999999999,3.542857142857143,7.0,147.47208651124498,61.27608604039116,5731.391231477788,43.43432225892493,134.0476619534758,1.6310816645919677,185.67159413442297,2.259237710041732,90.64074996854065,99.8496997395249,88.2234,57.896624846181446,93.95626803864977,46.228232735955224
24,1.0,23.0,10.98419012873967,807.7346566506789,10.0,3.9,7.0,162.892605229925,56.0802729817563,6584.101308351305,44.59791538047221,149.73451354103202,1.9230386857522301,185.37586855801794,2.3807802103307387,93.96750043292853,99.89774100585666,88.2074,57.32569804760024,93.95650297542454,47.46655523368865
25,1.0,23.0,11.98419012873967,859.7490091356051,11.571428571428571,4.428571428571429,7.0,179.99740129491664,54.229553137006,7019.042056991391,44.66763228766741,157.3963854166711,2.0830985441028744,183.07248248522907,2.4229147367058084,94.5787081554743,99.89959361478853,88.2414,56.96790118975233,94.04446143675277,47.496292291181334
26,1.0,23.0,12.98419012873967,837.1947892096931,12.857142857142856,4.942857142857143,7.0,197.1127976615523,56.061074606317,6798.403126092466,44.4290644653163,155.65533559863582,1.9929161353555844,185.92487388218638,2.3804688718104483,93.73774076383481,99.88938153396984,88.2312,57.27758766236713,93.89153896134768,47.31956143950992
27,1.0,23.0,13.98419012873967,749.3472049071548,13.814285714285717,4.428571428571428,7.0,212.54837756967305,61.24099015570845,5941.596648005049,43.38172787657444,136.66907199724844,1.686495111061986,182.38417532254883,2.2506190721975736,90.3458493724659,99.862174648296,88.2276,57.990602229133096,93.980020824689,46.16058551157274
28,1.0,23.0,14.98419012873967,648.5155037409739,13.985714285714286,4.557142857142858,7.0,225.60167537921214,69.00717996155544,4707.058023390572,39.711469707116144,106.41622960832802,1.2817505291233968,164.0920363421753,1.97643775935902,81.41733853908576,99.82335280458602,88.19839999999999,58.93624222819408,93.99911349226232,42.2466427945462
29,1.0,23.0,15.98419012873967,471.21218676134004,13.742857142857144,4.414285714285715,7.0,236.46813605789654,78.57681650641283,2545.3753968126357,29.554396785337666,54.55500725753204,0.6550949421624115,115.77588354089642,1.3902334459235974,58.98492522769715,99.79749281133496,88.1944,60.523905935070744,94.0575101463096,31.42162357834565
32,1.0,30.0,8.008207178874045,371.76444008941104,8.071428571428571,4.699999999999999,7.0,122.25713255310261,77.40610602139078,2105.266488354782,30.983180892938133,47.06557160247196,0.5451753257422263,126.60052045632035,1.4664536651518072,62.06939698487114,99.80275283500241,88.11280000000001,60.34251014908061,94.06836195882,32.936877232433936
